number of classes: 60
max number of data of each class: 5000
batch size: 256
number of workers to load data:  36
device:  cuda
number of gpus:  2
number of pockets in training set:  18872
number of pockets in validation set:  6274
number of pockets in test set:  6348
number of train positive pairs: 180000
number of train negative pairs: 177000
number of validation positive pairs: 24000
number of validation negative pairs: 26550
model architecture:
SiameseNet(
  (embedding_net): EmbeddingNet(
    (conv1): GINMolecularConv(nn=Sequential(
      (0): Linear(in_features=5, out_features=32, bias=True)
      (1): LeakyReLU(negative_slope=0.01)
      (2): Linear(in_features=32, out_features=32, bias=True)
    ))(edge_transformer=Sequential(
      (0): Linear(in_features=1, out_features=5, bias=True)
      (1): LeakyReLU(negative_slope=0.01)
      (2): Linear(in_features=5, out_features=5, bias=True)
      (3): ELU(alpha=1.0)
    ))
    (bn1): BatchNorm1d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (conv2): GINMolecularConv(nn=Sequential(
      (0): Linear(in_features=32, out_features=32, bias=True)
      (1): LeakyReLU(negative_slope=0.01)
      (2): Linear(in_features=32, out_features=32, bias=True)
    ))(edge_transformer=Sequential(
      (0): Linear(in_features=1, out_features=32, bias=True)
      (1): LeakyReLU(negative_slope=0.01)
      (2): Linear(in_features=32, out_features=32, bias=True)
      (3): ELU(alpha=1.0)
    ))
    (bn2): BatchNorm1d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (conv3): GINMolecularConv(nn=Sequential(
      (0): Linear(in_features=32, out_features=32, bias=True)
      (1): LeakyReLU(negative_slope=0.01)
      (2): Linear(in_features=32, out_features=32, bias=True)
    ))(edge_transformer=Sequential(
      (0): Linear(in_features=1, out_features=32, bias=True)
      (1): LeakyReLU(negative_slope=0.01)
      (2): Linear(in_features=32, out_features=32, bias=True)
      (3): ELU(alpha=1.0)
    ))
    (bn3): BatchNorm1d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (conv4): GINMolecularConv(nn=Sequential(
      (0): Linear(in_features=32, out_features=32, bias=True)
      (1): LeakyReLU(negative_slope=0.01)
      (2): Linear(in_features=32, out_features=32, bias=True)
    ))(edge_transformer=Sequential(
      (0): Linear(in_features=1, out_features=32, bias=True)
      (1): LeakyReLU(negative_slope=0.01)
      (2): Linear(in_features=32, out_features=32, bias=True)
      (3): ELU(alpha=1.0)
    ))
    (bn4): BatchNorm1d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
)
optimizer:
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
train loss: 0.499372374505222, validation loss: 0.6939177826863486.
train loss: 0.4980622306845101, validation loss: 0.6991417125849059.
train loss: 0.49796876872086726, validation loss: 0.704087963613629.
train loss: 0.4984220294685257, validation loss: 0.6982152478136011.
train loss: 0.4973981984670089, validation loss: 0.6998879428339052.
train loss: 0.4967652826816762, validation loss: 0.703403532818682.
train loss: 0.49754338172036394, validation loss: 0.7084613287649334.
train loss: 0.4964532005459655, validation loss: 0.6999461191179255.
train loss: 0.4969881143008961, validation loss: 0.7023529922077847.
train loss: 0.49633645255892883, validation loss: 0.6969506841974608.
train loss: 0.49580338118523776, validation loss: 0.6926736954293784.
train loss: 0.4964706668586624, validation loss: 0.6984837264335474.
train loss: 0.4961662286924047, validation loss: 0.7015267011602837.
train loss: 0.49540753124675163, validation loss: 0.7013381417686696.
best validation loss 0.6802015385689061 at epoch 17.
